ANIMAL	FATHER	MOTHER
8353	6797	6663
8354	7355	6780
8355	NA	5460
8357	6869	7159
8358	5132	6331
8359	6326	5593
8360	6868	6435
8361	5132	6615
8362	5564	5535
8363	NA	5762
8364	6411	6837
8365	6326	6425
8366	6479	7450
8367	NA	5103
8368	7755	7560
8369	7756	7707
8370	7757	7316
8371	NA	7708
8372	NA	6136
8373	6905	6929
8374	7174	NA
8375	5429	7080
8376	NA	5144
8377	7139	6874
8378	6332	7261
8379	NA	7245
8380	6550	7213
8381	6195	5130
8382	5437	5130
8383	7363	7241
8384	5132	5427
8385	5480	7171
8386	6633	7565
8387	6486	5431
8388	6796	5146
8389	6486	5531
8390	5069	5427
8391	5420	6780
8392	6721	7227
8393	7753	4395
8394	7753	4395
8395	7256	7118
8396	5132	6866
8397	6792	7232
8398	6797	6972
8399	5420	7206
8400	6326	7223
8401	7749	NA
8402	6451	7142
8404	6102	NA
8405	NA	7454
8406	6811	7494
8407	5420	5433
8408	6729	7198
8409	5069	5485
8410	NA	7695
8411	6599	7600
8412	NA	7053
8413	5437	5491
8414	7736	6786
8415	7097	7252
8416	6802	NA
8417	5132	4432
8418	6332	7262
8419	7586	NA
8420	5132	6084
8421	6616	7542
8422	5132	6943
8425	6546	7478
8426	6721	7483
8427	6805	5589
8428	6941	7529
8429	5442	5469
8430	5442	5469
8431	7256	5543
8432	7097	7452
8433	6789	7491
8434	5437	7141
8435	5442	5626
8436	7355	5095
8437	6809	5101
8438	7753	5063
8439	7482	7515
8440	6195	7149
8441	5429	6421
8442	5429	6421
8443	5420	5248
8444	6973	7689
8445	6721	5891
8446	7097	7084
8447	NA	7535
8448	5442	4410
8449	6923	7501
8450	5420	6916
8451	5480	6979
8452	6577	7201
8453	5437	6976
8454	5442	5242
8455	7099	5133
8456	6721	5133
8457	5069	6609
8459	5480	6724
8460	5564	4631
8461	5442	5094
8462	5442	6725
8463	5069	6927
8464	5442	6910
8465	5480	5137
8466	6332	7140
8468	7704	6841
8469	5132	7115
8471	5429	6529
8472	5069	6193
8473	NA	6455
8474	6479	5505
8484	6486	5562
8485	6796	NA
8486	NA	6685
8487	NA	6136
8488	NA	6834
8489	NA	5597
8490	NA	7257
8491	NA	7063
8492	NA	7079
8493	6905	7215
8494	NA	7073
8495	6696	6988
8496	NA	6982
8497	NA	6354
8498	NA	6120
8499	NA	6779
8500	NA	6528
8501	6566	7698
8502	NA	7082
8503	NA	6365
8504	NA	5276
8505	NA	6838
8506	NA	6147
8507	7744	6776
8508	6797	5459
8509	NA	6182
8510	6599	5648
8511	NA	5121
8512	NA	5146
8513	7753	6338
8514	NA	6099
8515	NA	6598
8516	NA	6697
8517	7057	6186
8518	NA	7071
8524	6923	5652
8642	5692	NA
8644	6088	NA
8647	6721	NA
8654	6802	6768
8655	6411	6904
8658	NA	7700
8662	7168	NA
8665	6486	5506
8667	6546	NA
8669	NA	6857
8671	5429	NA
8672	7099	NA
8673	7354	NA
8676	6721	NA
8677	7354	NA
8680	6577	NA
8681	7751	NA
8682	5623	NA
8685	6667	NA
8687	NA	NA
8689	NA	NA
8697	5437	NA
8699	6471	NA
8700	7744	NA
8701	7751	NA
8702	6102	NA
8703	6546	NA
8974	6796	6459
8519	5480	5103
8528	6463	5466
8529	6599	5562
8530	NA	7080
8531	6599	5094
8532	6667	7073
8533	NA	4359
8534	NA	7075
8535	NA	4628
8536	7738	8269
8537	5768	5525
8538	6616	6189
8539	NA	8343
8540	6808	6713
8541	5768	5604
8542	7363	5604
8543	NA	5530
8544	5480	5127
8545	5422	8330
8546	5480	7124
8547	7729	8214
8548	NA	8225
8549	NA	8333
8550	NA	7469
8551	NA	6859
8552	6805	6718
8553	NA	6585
8554	NA	5433
8555	NA	5433
8556	6792	5447
8557	6805	7074
8558	6116	7717
8559	7737	6441
8560	6599	5506
8561	6599	5506
8562	5442	5121
8563	8467	5089
8564	5768	7082
8565	6565	8257
8566	7745	7556
8567	NA	7253
8568	6411	5133
8569	6411	5133
8570	NA	6786
8571	6792	5596
8572	6599	6781
8573	6721	6781
8574	6701	6780
8575	5480	6928
8576	6898	5427
8577	NA	8291
8578	5768	7589
8579	7704	5443
8580	6792	7514
8581	5768	5593
8582	NA	5460
8583	NA	5460
8584	6411	5107
8585	7352	6528
8586	6805	5631
8587	NA	8219
8588	8483	7116
8589	6479	7171
8590	5442	6730
8591	NA	6609
8592	5442	6646
8593	5442	6646
8594	7256	5510
8595	5420	5510
8596	NA	7140
8597	7352	6920
8598	5480	6193
8599	5692	5505
8600	NA	6529
8601	6819	8292
8602	NA	7533
8603	5422	7552
8604	5480	6082
8605	5480	6082
8606	6722	8237
8607	5480	6910
8608	5442	6147
8609	5422	6186
8610	5420	7146
8611	6116	6904
8612	7139	6971
8613	5768	5084
8614	5442	6909
8615	5768	5455
8616	7744	5459
8617	6667	6338
8618	NA	5762
8619	7363	6972
8620	6792	6150
8621	6591	8326
8622	NA	6452
8623	6701	7708
8624	6332	6588
8625	7045	6588
8626	5420	5444
8627	5420	5444
8628	7356	7468
8629	7354	6100
8630	NA	6488
8631	NA	6488
8632	6805	6120
8633	6805	6120
8634	6486	5531
8635	6796	6171
8636	6792	5130
8637	6792	5130
8638	NA	8344
8639	6721	5152
8640	6722	6692
8641	6796	6159
8670	5683	8669
8688	NA	8687
8690	6805	8689
8709	7352	7068
8710	6789	6690
8711	6463	7194
8712	NA	7079
8713	6411	6625
8714	NA	7108
8715	NA	7342
8716	6486	6827
8717	7095	6892
8718	NA	6691
8719	7352	6777
8720	5442	5597
8721	6599	6982
8722	6686	7262
8723	NA	5662
8724	6843	6605
8725	5480	6086
8726	7363	6168
8727	6696	6990
8728	8483	6833
8729	7750	7133
8730	6463	6348
8731	7744	7185
8732	6797	6644
8733	6843	6408
8734	7354	6937
8735	6486	6593
8736	6332	7206
8737	6486	6837
8738	6719	6831
8739	6792	7144
8740	NA	6354
8741	5480	7245
8742	5768	6666
8743	6805	7205
8744	NA	6723
8745	5768	6127
8746	5420	7142
8747	6941	7230
8748	6792	6118
8749	7107	7056
8750	6411	6943
8751	NA	6929
8752	6102	7454
8753	7354	6945
8754	6796	6927
8755	6479	7131
8756	5420	6857
8757	7256	7201
8758	6686	6770
8759	NA	7109
8760	6411	6851
8761	5768	7046
8762	6719	5594
8763	NA	6435
8764	6819	6938
8765	7744	7157
8766	6808	6365
8767	7339	6425
8769	5420	6151
8770	6332	7043
8771	6332	7267
8772	7224	7232
8773	NA	7143
8774	NA	7228
8775	NA	7115
8776	6797	7215
8777	NA	7486
8778	7363	6369
8779	NA	6986
8780	6805	5490
8781	7729	7172
8782	7045	6969
8783	5768	6617
8784	6694	6688
8785	NA	7252
8786	6486	6717
8787	6805	7698
8788	5480	6136
8789	6411	6911
8790	7256	6678
8791	6796	6608
8792	7352	7118
8793	6411	7051
8794	6805	6682
8795	7744	7241
8796	6721	5520
8797	NA	5520
8798	NA	7476
8799	5442	6176
8800	NA	6680
8801	7701	6182
8802	NA	7318
8803	7097	6916
8804	5420	6962
8805	8483	6962
8806	6721	7574
8807	6486	6683
8808	7256	6979
8809	NA	7257
8810	NA	6679
8811	5442	5528
8812	6792	6967
8813	5442	6663
8814	6721	7202
8815	NA	7700
8816	6332	6724
8817	NA	6681
8818	6332	7576
8819	7354	6455
8820	NA	6829
8821	6805	7155
8822	7731	7155
8823	6550	6598
8824	8483	7227
8825	7696	NA
8826	6486	7560
8827	6805	NA
8829	5420	7261
8830	5420	7261
8831	6486	4465
8832	5442	4465
8834	6550	7603
8835	6565	7458
8836	5692	7695
8837	5420	7710
8838	6658	NA
8839	NA	6874
8840	6332	6930
8841	5420	7198
8842	6479	6930
8843	7729	7574
8844	6463	6834
8845	7354	6948
8846	7356	6084
8847	7095	NA
8848	NA	6196
8849	6411	6099
8850	NA	7590
8851	6486	6155
8852	7110	NA
8855	NA	7223
8856	5420	6615
8857	5442	7542
8858	NA	7687
8859	5692	7053
8860	6116	8362
8861	5480	6726
8862	6792	7459
8863	6486	5648
8864	NA	5485
8955	NA	6685
8956	NA	7316
8957	NA	6779
8958	NA	6860
8959	NA	6907
8960	NA	7063
8961	NA	5486
8962	NA	7587
8963	6696	6145
8964	6849	6406
8965	5480	7472
8966	6563	5526
8967	6486	7163
8969	5420	6725
8970	6727	7485
8971	7352	7159
8972	7738	6867
